,1号单泵频率,1号单泵瞬时流量,1号单泵扬程,1号泵口表显压力,1号单泵功率
4291,35.1,7091.0,18.48,0.1983,459
4292,35.2,7081.0,18.68,0.197,458
4293,35.2,7050.0,18.64,0.1973,458
4294,35.2,6985.0,18.5,0.1962,457
4295,22.9,1128.0,11.04,0.1385,118
4296,0.0,36.0,0.0,0.0251,0
4297,0.0,25.0,0.0,0.0251,0
4298,0.0,56.0,0.0,0.025,0
4299,0.0,26.0,0.0,0.0248,0
4300,0.0,21.0,0.0,0.0247,0
4301,0.0,24.0,0.0,0.0247,0
4302,0.0,34.0,0.0,0.0245,0
4303,0.0,55.0,0.0,0.0245,0
4304,0.0,35.0,0.0,0.0244,0
4305,0.0,23.0,0.0,0.0244,0
4306,0.0,25.0,0.0,0.0245,0
4307,0.0,56.0,0.0,0.0245,0
4308,0.0,25.0,0.0,0.0245,0
4309,0.0,56.0,0.0,0.0245,0
4310,0.0,52.0,0.0,0.0245,0
4311,0.0,21.0,0.0,0.0247,0
4312,0.0,52.0,0.0,0.0247,0
4313,0.0,21.0,0.0,0.0248,0
4314,0.0,26.0,0.0,0.025,0
4315,0.0,56.0,0.0,0.0251,0
4316,0.0,26.0,0.0,0.0252,0
4317,0.0,56.0,0.0,0.0252,0
4318,0.0,53.0,0.0,0.0253,0
4319,0.0,28.0,0.0,0.0253,0
4320,0.0,23.0,0.0,0.0253,0
4321,0.0,25.0,0.0,0.0253,0
4322,0.0,56.0,0.0,0.0252,0
4323,0.0,36.0,0.0,0.0253,0
4324,0.0,55.0,0.0,0.0253,0
4325,0.0,24.0,0.0,0.0252,0
4326,0.0,56.0,0.0,0.0252,0
4327,0.0,52.0,0.0,0.0252,0
4328,0.0,56.0,0.0,0.0253,0
4329,0.0,51.0,0.0,0.0253,0
4330,0.0,22.0,0.0,0.0254,0
4331,0.0,24.0,0.0,0.0254,0
4332,0.0,39.0,0.0,0.0254,0
4333,0.0,56.0,0.0,0.0255,0
4334,0.0,41.0,0.0,0.0255,0
4335,0.0,23.0,0.0,0.0255,0
4336,0.0,24.0,0.0,0.0256,0
4337,0.0,54.0,0.0,0.0256,0
4338,0.0,53.0,0.0,0.0256,0
4339,0.0,21.0,0.0,0.0256,0
4340,0.0,24.0,0.0,0.0256,0
4341,0.0,20.0,0.0,0.0256,0
4342,0.0,25.0,0.0,0.0256,0
4343,0.0,52.0,0.0,0.0255,0
4344,0.0,54.0,0.0,0.0256,0
4345,0.0,43.0,0.0,0.0256,0
4346,0.0,23.0,0.0,0.0255,0
4347,0.0,24.0,0.0,0.0255,0
4348,0.0,56.0,0.0,0.0254,0
4349,0.0,25.0,0.0,0.0256,0
4350,0.0,56.0,0.0,0.0255,0
4351,0.0,46.0,0.0,0.0256,0
4352,0.0,21.0,0.0,0.0256,0
4353,0.0,26.0,0.0,0.0256,0
4354,0.0,48.0,0.0,0.0255,0
4355,0.0,54.0,0.0,0.0255,0
4356,0.0,20.0,0.0,0.0255,0
4357,0.0,53.0,0.0,0.0256,0
4358,0.0,20.0,0.0,0.0255,0
4359,0.0,26.0,0.0,0.0256,0
4360,0.0,43.0,0.0,0.0255,0
4361,0.0,25.0,0.0,0.0256,0
4362,0.0,46.0,0.0,0.0255,0
4363,0.0,22.0,0.0,0.0255,0
4364,0.0,21.0,0.0,0.0255,0
4365,0.0,23.0,0.0,0.0255,0
4366,0.0,52.0,0.0,0.0255,0
4367,0.0,22.0,0.0,0.0255,0
4368,0.0,24.0,0.0,0.0254,0
4369,0.0,22.0,0.0,0.0254,0
4370,0.0,53.0,0.0,0.0254,0
4371,0.0,51.0,0.0,0.0254,0
4372,0.0,20.0,0.0,0.0253,0
4373,0.0,24.0,0.0,0.0253,0
4374,0.0,37.0,0.0,0.0253,0
4375,0.0,53.0,0.0,0.0253,0
4376,0.0,23.0,0.0,0.0253,0
4377,0.0,54.0,0.0,0.0253,0
4378,0.0,21.0,0.0,0.0252,0
4379,0.0,23.0,0.0,0.0252,0
4380,0.0,33.0,0.0,0.0252,0
4381,0.0,25.0,0.0,0.0251,0
4382,0.0,31.0,0.0,0.0251,0
4383,0.0,21.0,0.0,0.0251,0
4384,0.0,24.0,0.0,0.0251,0
4385,0.0,20.0,0.0,0.025,0
4386,0.0,24.0,0.0,0.025,0
4387,0.0,53.0,0.0,0.025,0
4388,0.0,51.0,0.0,0.025,0
4389,0.0,28.0,0.0,0.0249,0
4390,0.0,23.0,0.0,0.0249,0
4391,0.0,27.0,0.0,0.0249,0
4392,0.0,53.0,0.0,0.0248,0
4393,24.3,26.0,0.0,0.1605,114
4394,29.7,5999.0,13.94,0.154,284
4395,29.7,5728.0,14.31,0.158,282
4396,29.7,5804.0,14.24,0.1574,282
4397,29.7,5730.0,14.24,0.1595,282
4398,29.7,5872.0,14.4,0.1582,282
4399,29.7,5736.0,14.21,0.1589,282
4400,32.7,6110.0,17.74,0.1924,367
4401,33.7,6814.0,17.94,0.1912,405
4402,33.7,6635.0,18.1,0.1913,403
4403,33.7,6672.0,18.11,0.1919,405
4404,33.7,6675.0,18.2,0.1928,405
4405,33.7,6638.0,18.16,0.1928,403
4406,33.7,6755.0,18.07,0.1945,405
4407,33.7,6642.0,18.12,0.1934,403
4408,33.7,6723.0,18.02,0.195,405
4409,33.7,6706.0,18.12,0.1939,405
4410,33.7,6763.0,18.11,0.1959,404
4411,34.7,6690.0,19.62,0.2101,435
4412,34.7,6635.0,19.76,0.2096,434
4413,34.7,6534.0,19.84,0.2113,435
4414,34.7,6600.0,19.7,0.2111,434
4415,34.7,6599.0,19.77,0.2122,436
4416,34.7,6617.0,19.9,0.2112,436
4417,34.7,6610.0,19.78,0.2121,437
4418,34.7,6581.0,19.63,0.2119,434
4419,34.7,6674.0,19.77,0.2116,436
4420,34.7,6623.0,19.76,0.2131,436
4421,34.7,6617.0,19.69,0.2129,437
4422,34.7,6654.0,19.67,0.2129,435
4423,34.7,6579.0,19.66,0.2124,436
4424,34.7,6661.0,19.8,0.2136,437
4425,34.7,6672.0,19.67,0.2142,435
4426,34.7,6735.0,19.62,0.215,437
4427,34.7,6667.0,19.74,0.2147,436
4428,34.7,6758.0,19.75,0.214,436
4429,34.7,6774.0,19.58,0.2153,437
4430,34.7,6641.0,19.52,0.2149,438
4431,34.7,6627.0,19.56,0.2149,437
4432,34.7,6657.0,19.59,0.2147,436
4433,34.7,6777.0,19.67,0.2154,436
4434,34.7,6758.0,19.57,0.216,438
4435,34.7,6654.0,19.46,0.2166,437
4436,34.7,6693.0,19.6,0.2151,437
4437,34.7,6702.0,19.6,0.2159,438
4438,34.7,6714.0,19.62,0.216,438
4439,34.7,6742.0,19.67,0.2153,437
4440,34.7,6689.0,19.71,0.2144,438
4441,34.7,6686.0,19.55,0.2157,437
4442,34.7,6701.0,19.61,0.2153,437
4443,34.7,6785.0,19.73,0.2173,436
4444,34.7,6733.0,19.7,0.2156,438
4445,34.7,6711.0,19.62,0.2152,437
4446,34.7,6739.0,19.67,0.2151,438
4447,34.7,6789.0,19.6,0.2141,439
4448,34.7,6716.0,19.52,0.2154,437
4449,34.7,6622.0,19.48,0.2152,437
4450,34.7,6731.0,19.63,0.2145,438
4451,34.7,6724.0,19.62,0.2153,439
4452,34.7,6661.0,19.65,0.2151,439
4453,34.7,6669.0,19.47,0.2142,437
4454,31.7,6017.0,16.78,0.1908,337
4455,31.7,6008.0,16.58,0.189,337
4456,31.2,5879.0,16.3,0.1855,320
4457,31.2,5893.0,16.08,0.1859,321
4458,31.2,5812.0,16.24,0.1853,321
4459,31.2,5814.0,16.26,0.1854,320
4460,31.2,5811.0,16.21,0.1847,321
4461,31.2,5857.0,16.28,0.1851,322
4462,31.2,5785.0,16.38,0.1848,321
4463,31.2,5824.0,16.21,0.1844,318
4464,31.2,5770.0,16.28,0.1838,319
4465,31.2,5817.0,16.35,0.1837,321
4466,31.2,5783.0,16.26,0.1841,319
4467,31.2,5762.0,16.37,0.1836,319
4468,31.2,5814.0,16.32,0.1849,319
4469,31.2,5711.0,16.2,0.184,319
4470,31.2,5836.0,16.34,0.1838,318
4471,31.2,5721.0,16.38,0.1836,320
4472,31.2,5806.0,16.34,0.1834,320
4473,31.2,5761.0,16.31,0.1847,320
4474,31.2,5795.0,16.34,0.1834,320
4475,31.2,5866.0,16.32,0.1833,321
4476,31.2,5855.0,16.38,0.1836,320
4477,31.2,5837.0,16.38,0.1842,321
4478,31.2,5749.0,16.28,0.1836,320
4479,31.2,5810.0,16.33,0.1832,318
4480,31.2,5738.0,16.25,0.1837,319
4481,31.2,5857.0,16.33,0.1842,320
4482,31.2,5778.0,16.38,0.1838,320
4483,31.2,5877.0,16.36,0.1846,320
4484,31.2,5846.0,16.3,0.1849,321
4485,31.2,5871.0,16.27,0.1857,320
4486,31.2,5724.0,16.3,0.1851,320
4487,31.2,5761.0,16.22,0.1852,321
4488,31.2,5793.0,16.34,0.1858,321
4489,31.2,5869.0,16.31,0.1854,319
4490,31.2,5818.0,16.32,0.1849,320
4491,31.2,5821.0,16.27,0.1852,320
4492,31.2,5835.0,16.2,0.1839,320
4493,31.2,5864.0,16.19,0.1854,320
4494,31.2,5774.0,16.36,0.1854,320
4495,31.2,5766.0,16.24,0.1842,320
4496,31.2,5838.0,16.36,0.1855,320
4497,31.2,5867.0,16.26,0.1857,320
4498,31.2,5872.0,16.32,0.1855,320
4499,31.2,5775.0,16.33,0.1848,320
4500,31.2,5860.0,16.31,0.1849,320
4501,31.2,5791.0,16.38,0.1854,320
4502,31.2,5804.0,16.27,0.1865,319
4503,31.2,5783.0,16.27,0.1858,320
4504,31.2,5841.0,16.43,0.1846,319
4505,31.2,5777.0,16.33,0.1848,321
4506,31.2,5799.0,16.31,0.1854,320
4507,31.2,5754.0,16.28,0.185,321
4508,31.2,5850.0,16.34,0.1855,322
4509,31.2,5769.0,16.29,0.1859,321
4510,31.2,5847.0,16.27,0.1855,320
4511,31.2,5807.0,16.32,0.1848,321
4512,31.2,5812.0,16.16,0.1852,320
4513,31.2,5806.0,16.25,0.1853,321
4514,31.2,5810.0,16.43,0.1851,321
4515,31.2,5874.0,16.21,0.185,320
4516,31.2,5782.0,16.41,0.1851,321
4517,31.2,5847.0,16.4,0.1846,321
4518,31.2,5843.0,16.36,0.186,320
4519,31.2,5822.0,16.3,0.1848,321
4520,31.2,5834.0,16.35,0.1852,322
4521,31.2,5835.0,16.25,0.1848,320
4522,31.2,5854.0,16.34,0.1852,321
4523,31.2,5814.0,16.3,0.1852,320
4524,31.2,5793.0,16.38,0.1852,321
4525,31.2,5841.0,16.25,0.1847,321
4526,31.2,5792.0,16.36,0.1841,320
4527,31.2,5842.0,16.22,0.1854,321
4528,31.2,5768.0,16.32,0.1845,322
4529,31.2,5731.0,16.36,0.1851,320
4530,31.2,5840.0,16.42,0.1853,321
4531,31.2,5866.0,16.26,0.1854,320
4532,31.2,5770.0,16.19,0.1861,320
4533,31.2,5875.0,16.32,0.1843,321
4534,31.2,5781.0,16.34,0.1859,322
4535,31.2,5875.0,16.3,0.1847,321
4536,31.2,5824.0,16.38,0.1851,320
4537,31.2,5832.0,16.39,0.1855,321
4538,31.2,5779.0,16.17,0.1843,321
4539,31.2,5827.0,16.39,0.1843,320
4540,31.2,5782.0,16.22,0.1851,321
4541,31.2,5817.0,16.39,0.1859,321
4542,31.2,5849.0,16.29,0.1856,320
4543,31.2,5898.0,16.37,0.1837,321
4544,31.2,5591.0,16.6,0.1894,319
4545,31.2,5591.0,16.64,0.1896,319
4546,31.2,5536.0,16.77,0.1906,318
4547,31.2,5648.0,16.71,0.1908,319
4548,31.2,5639.0,16.75,0.1912,319
4549,31.2,5634.0,16.72,0.191,318
4550,31.2,5631.0,16.65,0.1906,319
4551,31.2,5646.0,16.65,0.1912,318
4552,31.2,5703.0,16.81,0.1925,318
4553,31.2,5662.0,16.68,0.1924,318
4554,31.2,5668.0,16.62,0.1927,318
4555,31.2,5590.0,16.56,0.1926,319
4556,31.2,5631.0,16.72,0.193,317
4557,31.2,5667.0,16.6,0.1937,319
4558,31.2,5618.0,16.64,0.1924,318
4559,31.2,5658.0,16.64,0.1918,319
4560,32.2,6149.0,17.13,0.1964,354
4561,32.2,6160.0,17.19,0.1959,354
4562,32.2,6192.0,17.07,0.1969,353
4563,32.2,6200.0,17.13,0.1968,354
4564,32.2,6190.0,17.06,0.1962,354
4565,32.2,6282.0,17.12,0.1958,354
4566,32.2,6238.0,17.14,0.1962,353
4567,32.2,6155.0,17.19,0.1961,353
4568,32.2,6209.0,17.09,0.1956,353
4569,32.2,6245.0,17.2,0.1962,353
4570,32.2,6204.0,17.11,0.1972,355
4571,32.2,6261.0,17.2,0.1962,353
4572,32.2,6156.0,17.11,0.1965,354
4573,32.2,6133.0,17.16,0.1965,354
4574,32.2,6251.0,17.06,0.1967,352
4575,32.2,6145.0,17.14,0.1964,354
4576,32.2,6145.0,17.23,0.1969,355
4577,32.2,6221.0,17.05,0.1961,354
4578,32.2,6237.0,17.08,0.197,353
4579,32.2,6125.0,17.06,0.196,352
4580,32.2,6231.0,17.17,0.1954,352
4581,32.2,6202.0,17.11,0.1973,353
4582,32.2,6251.0,17.23,0.1966,354
4583,32.2,6250.0,17.07,0.196,354
4584,32.2,6232.0,17.1,0.197,353
4585,29.7,5000.0,15.72,0.1865,275
4586,0.0,48.0,0.0,0.0379,0
4587,0.0,51.0,0.0,0.0378,0
4588,0.0,46.0,0.0,0.0378,0
4589,0.0,54.0,0.0,0.0378,0
4590,0.0,22.0,0.0,0.0378,0
4591,0.0,24.0,0.0,0.0378,0
4592,0.0,24.0,0.0,0.0378,0
4593,0.0,56.0,0.0,0.0379,0
4594,0.0,46.0,0.0,0.038,0
4595,0.0,45.0,0.0,0.0379,0
4596,0.0,24.0,0.0,0.0379,0
4597,0.0,42.0,0.0,0.0379,0
4598,0.0,51.0,0.0,0.0379,0
4599,0.0,24.0,0.0,0.0379,0
4600,0.0,54.0,0.0,0.0379,0
4601,0.0,23.0,0.0,0.0379,0
4602,0.0,55.0,0.0,0.0379,0
4603,0.0,49.0,0.0,0.0378,0
4604,0.0,20.0,0.0,0.0378,0
4605,0.0,50.0,0.0,0.0379,0
4606,0.0,21.0,0.0,0.0378,0
4607,0.0,25.0,0.0,0.0379,0
4608,0.0,23.0,0.0,0.0378,0
4609,0.0,54.0,0.0,0.0378,0
4610,0.0,25.0,0.0,0.0378,0
4611,0.0,24.0,0.0,0.0378,0
4612,0.0,23.0,0.0,0.0378,0
4613,0.0,24.0,0.0,0.0378,0
4614,0.0,30.0,0.0,0.0377,0
4615,0.0,54.0,0.0,0.0377,0
4616,0.0,28.0,0.0,0.0378,0
4617,0.0,19.0,0.0,0.0377,0
4618,0.0,25.0,0.0,0.0377,0
4619,0.0,54.0,0.0,0.0377,0
4620,0.0,49.0,0.0,0.0377,0
4621,0.0,53.0,0.0,0.0377,0
4622,0.0,49.0,0.0,0.0377,0
4623,0.0,19.0,0.0,0.0376,0
4624,0.0,54.0,0.0,0.0376,0
4625,0.0,24.0,0.0,0.0376,0
4626,0.0,53.0,0.0,0.0376,0
4627,0.0,34.0,0.0,0.0376,0
4628,0.0,26.0,0.0,0.0376,0
4629,0.0,31.0,0.0,0.0376,0
4630,0.0,52.0,0.0,0.0376,0
4631,0.0,24.0,0.0,0.0376,0
4632,0.0,53.0,0.0,0.0375,0
4633,0.0,23.0,0.0,0.0375,0
4634,0.0,54.0,0.0,0.0375,0
4635,0.0,34.0,0.0,0.0375,0
4636,0.0,25.0,0.0,0.0375,0
4637,0.0,23.0,0.0,0.0374,0
4638,0.0,54.0,0.0,0.0374,0
4639,0.0,51.0,0.0,0.0374,0
4640,0.0,19.0,0.0,0.0374,0
4641,0.0,50.0,0.0,0.0374,0
4642,0.0,19.0,0.0,0.0374,0
4643,0.0,24.0,0.0,0.0373,0
4644,0.0,52.0,0.0,0.0373,0
4645,0.0,24.0,0.0,0.0373,0
4646,0.0,53.0,0.0,0.0373,0
4647,0.0,49.0,0.0,0.0373,0
4648,0.0,22.0,0.0,0.0372,0
4649,0.0,24.0,0.0,0.0371,0
4650,0.0,21.0,0.0,0.037,0
4651,0.0,23.0,0.0,0.037,0
4652,0.0,44.0,0.0,0.037,0
4653,0.0,53.0,0.0,0.037,0
4654,0.0,41.0,0.0,0.0369,0
4655,0.0,22.0,0.0,0.0369,0
4656,0.0,23.0,0.0,0.0368,0
4657,0.0,49.0,0.0,0.0368,0
4658,0.0,50.0,0.0,0.0368,0
4659,0.0,20.0,0.0,0.0367,0
4660,0.0,22.0,0.0,0.0366,0
4661,0.0,21.0,0.0,0.0366,0
4662,0.0,22.0,0.0,0.0366,0
4663,0.0,46.0,0.0,0.0366,0
4664,0.0,49.0,0.0,0.0365,0
4665,0.0,45.0,0.0,0.0364,0
4666,0.0,49.0,0.0,0.0364,0
4667,0.0,21.0,0.0,0.0365,0
4668,0.0,22.0,0.0,0.0364,0
4669,0.0,22.0,0.0,0.0364,0
4670,0.0,51.0,0.0,0.0364,0
4671,0.0,46.0,0.0,0.0364,0
4672,0.0,22.0,0.0,0.0363,0
4673,0.0,47.0,0.0,0.0364,0
4674,0.0,39.0,0.0,0.0362,0
4675,0.0,51.0,0.0,0.0364,0
4676,12.3,19.0,0.0,0.0722,31
4677,31.7,7091.0,14.18,0.1642,348
4678,31.7,7031.0,14.17,0.1638,346
4679,31.7,7049.0,14.23,0.1653,347
4680,31.7,7092.0,14.24,0.1652,347
4681,32.7,7401.0,14.51,0.1686,378
4682,32.7,7406.0,14.65,0.1681,378
4683,32.7,7363.0,14.67,0.1689,378
4684,32.7,7133.0,15.36,0.1773,379
4685,33.7,6822.0,17.77,0.2018,407
4686,33.7,6735.0,17.93,0.2023,406
4687,33.7,6694.0,18.02,0.2055,406
4688,32.7,6550.0,17.17,0.1959,372
4689,32.7,6284.0,17.63,0.2018,369
4690,32.7,6459.0,17.34,0.1995,371
4691,32.7,6339.0,17.29,0.2002,370
4692,32.7,6345.0,17.41,0.1987,371
4693,32.7,6296.0,17.39,0.1989,370
4694,32.7,6321.0,17.36,0.1991,370
4695,32.7,6331.0,17.35,0.1994,369
4696,32.7,6314.0,17.32,0.1988,370
4697,32.7,6303.0,17.5,0.1991,370
4698,32.7,6394.0,17.53,0.1996,370
4699,32.7,6301.0,17.43,0.1988,371
4700,32.7,6325.0,17.44,0.1994,371
4701,32.7,6270.0,17.34,0.1995,371
4702,32.7,6368.0,17.54,0.1986,369
4703,32.7,6329.0,17.46,0.1987,369
4704,32.7,6281.0,17.41,0.1983,371
4705,32.7,6306.0,17.42,0.1972,371
4706,32.7,6211.0,17.47,0.1996,370
4707,32.7,6287.0,17.38,0.1994,369
4708,34.7,7136.0,18.59,0.2059,444
4709,36.6,7208.0,21.57,0.2321,516
4710,36.6,7063.0,21.88,0.237,514
4711,36.6,7132.0,22.1,0.2381,514
4712,36.6,7068.0,22.08,0.2387,513
4713,36.6,7250.0,21.42,0.2308,516
4714,36.6,7240.0,21.52,0.232,517
4715,36.7,7235.0,21.39,0.2304,517
4716,36.7,7258.0,21.42,0.2304,516
4717,35.6,6936.0,20.5,0.225,476
4718,35.6,6914.0,20.66,0.2248,476
4719,35.6,6951.0,20.54,0.2239,476
4720,35.7,7017.0,20.55,0.2228,476
4721,35.7,6978.0,20.5,0.2248,476
4722,35.6,7025.0,20.44,0.2228,477
4723,35.6,6997.0,20.32,0.2205,477
4724,35.7,6984.0,20.28,0.2202,478
4725,32.7,6201.0,17.33,0.1958,369
4726,33.7,6739.0,17.86,0.2007,405
4727,33.7,6705.0,17.65,0.1987,407
4728,33.7,6722.0,17.76,0.198,407
4729,33.7,6753.0,17.69,0.1984,406
4730,33.7,6792.0,17.76,0.1966,406
4731,33.7,6825.0,17.93,0.1972,406
4732,33.7,6735.0,17.81,0.1978,405
4733,33.7,6728.0,17.79,0.1972,406
4734,33.7,6732.0,17.76,0.1964,406
4735,33.7,6825.0,17.86,0.1973,406
4736,33.7,6670.0,17.81,0.1973,405
4737,33.7,6735.0,17.88,0.1955,405
4738,33.7,6696.0,17.85,0.1955,405
4739,33.7,6754.0,17.95,0.1961,406
4740,33.7,6705.0,17.78,0.1965,407
4741,33.7,6756.0,17.73,0.1961,406
4742,33.7,6756.0,17.83,0.1969,405
4743,33.7,6728.0,17.74,0.197,407
4744,33.7,6738.0,17.67,0.1974,406
4745,33.7,6668.0,17.64,0.1962,405
4746,33.7,6743.0,17.73,0.197,405
4747,33.7,6723.0,17.74,0.1962,405
4748,33.7,6748.0,17.77,0.1964,406
4749,33.7,6781.0,17.76,0.1951,405
4750,33.7,6774.0,17.76,0.1962,407
4751,33.7,6725.0,17.85,0.1961,406
4752,33.7,6712.0,17.82,0.1962,407
4753,33.7,6704.0,17.72,0.1959,405
4754,33.7,6756.0,17.69,0.196,406
4755,33.7,6754.0,17.81,0.1958,406
4756,33.7,6725.0,17.82,0.1958,406
4757,33.7,6783.0,17.82,0.1955,406
4758,33.7,6673.0,17.68,0.1955,406
4759,33.7,6785.0,17.93,0.1958,406
4760,33.7,6744.0,17.87,0.1965,404
4761,33.7,6779.0,17.72,0.1957,406
4762,33.7,6698.0,17.78,0.1963,407
4763,33.7,6717.0,17.84,0.1969,406
4764,33.7,6697.0,17.62,0.1961,406
4765,33.7,6826.0,17.82,0.1955,407
4766,33.7,6763.0,17.79,0.1962,405
4767,33.7,6756.0,17.69,0.1961,406
4768,33.7,6791.0,17.76,0.1961,406
4769,33.7,6769.0,17.64,0.1974,406
4770,33.7,6728.0,17.8,0.1969,406
4771,33.7,6800.0,17.68,0.1959,407
4772,33.7,6786.0,17.67,0.1961,406
4773,33.7,6817.0,17.66,0.1962,407
4774,33.7,6715.0,17.54,0.1961,406
4775,33.7,6775.0,17.69,0.1977,406
4776,33.7,6737.0,17.68,0.1977,407
4777,33.7,6761.0,17.75,0.1975,405
4778,33.7,6821.0,17.65,0.1958,406
4779,33.7,6733.0,17.65,0.198,406
4780,33.7,6757.0,17.68,0.1973,407
4781,33.7,6705.0,17.67,0.1964,406
4782,33.7,6801.0,17.66,0.1961,406
4783,33.7,6726.0,17.63,0.1974,407
4784,33.7,6727.0,17.6,0.1965,405
4785,33.7,6753.0,17.72,0.1959,406
4786,33.7,6706.0,17.6,0.1965,406
4787,33.7,6726.0,17.73,0.1948,406
4788,33.7,6689.0,17.64,0.1951,405
4789,33.7,6758.0,17.55,0.1947,406
4790,33.7,6716.0,17.77,0.1953,406
4791,33.7,6687.0,17.74,0.1945,407
4792,33.7,6788.0,17.83,0.1953,404
4793,33.7,6695.0,17.77,0.1958,407
4794,33.7,6662.0,17.75,0.1951,405
4795,33.7,6680.0,17.79,0.1938,405
4796,33.7,6707.0,17.72,0.1946,406
4797,33.7,6743.0,17.93,0.1953,405
4798,33.7,6716.0,17.71,0.1944,405
4799,33.7,6684.0,17.82,0.1938,406
4800,33.7,6804.0,17.85,0.1951,405
4801,33.7,6705.0,17.9,0.1949,406
4802,33.7,6662.0,17.75,0.1937,405
4803,33.7,6690.0,17.88,0.1942,405
4804,33.7,6658.0,17.84,0.1948,405
4805,33.7,6768.0,17.75,0.1938,406
4806,33.7,6750.0,17.9,0.1942,406
4807,33.7,6753.0,17.82,0.1931,405
4808,33.7,6728.0,17.84,0.1951,405
4809,33.7,6796.0,17.79,0.193,404
4810,33.7,6707.0,17.79,0.1944,405
4811,33.7,6732.0,17.77,0.194,405
4812,33.7,6697.0,17.87,0.1947,405
4813,33.7,6652.0,17.81,0.1959,406
4814,33.7,6697.0,17.75,0.1938,406
4815,33.7,6679.0,17.8,0.1948,406
4816,33.7,6720.0,17.85,0.195,405
4817,33.7,6672.0,17.79,0.1948,405
4818,33.7,6679.0,17.81,0.195,405
4819,33.7,6680.0,17.81,0.195,405
4820,33.7,6704.0,17.78,0.1956,405
4821,33.7,6691.0,17.72,0.1949,405
4822,33.7,6706.0,17.8,0.1946,407
4823,33.7,6753.0,17.79,0.1939,405
4824,33.7,6740.0,17.94,0.1959,404
4825,33.7,6667.0,17.78,0.1954,406
4826,33.7,6708.0,17.88,0.1952,406
4827,33.7,6732.0,17.82,0.1952,407
4828,33.7,6811.0,17.9,0.1966,406
4829,33.7,6745.0,17.77,0.1954,405
4830,33.7,6685.0,17.75,0.1958,406
4831,33.7,6700.0,17.72,0.1953,405
4832,33.7,6790.0,17.73,0.1949,405
4833,33.7,6725.0,17.78,0.1957,406
4834,33.7,6750.0,17.67,0.1966,406
4835,33.7,6757.0,17.72,0.1965,406
4836,33.7,6650.0,17.63,0.1961,405
4837,33.7,6801.0,17.77,0.1952,406
4838,33.7,6743.0,17.72,0.1966,406
4839,33.7,6778.0,17.82,0.1959,406
4840,33.7,6819.0,17.74,0.1955,406
4841,33.7,6759.0,17.8,0.1966,406
4842,33.7,6788.0,17.76,0.196,407
4843,33.7,6684.0,17.71,0.196,406
4844,33.7,6655.0,17.69,0.1957,406
4845,33.7,6691.0,17.83,0.1959,405
4846,33.7,6820.0,17.78,0.1965,406
4847,33.7,6783.0,17.7,0.1959,406
4848,33.7,6725.0,17.8,0.1966,407
4849,33.7,6803.0,17.81,0.197,407
4850,33.7,6805.0,17.69,0.1971,406
4851,33.7,6835.0,17.68,0.1965,405
4852,33.7,6759.0,17.7,0.1969,406
4853,33.7,6742.0,17.79,0.1974,407
4854,33.7,6744.0,17.62,0.1979,407
4855,33.7,6697.0,17.72,0.1971,407
4856,33.7,6843.0,17.78,0.1965,406
4857,33.7,6746.0,17.64,0.1961,406
4858,33.7,6752.0,17.53,0.1963,406
4859,33.7,6751.0,17.72,0.1954,406
4860,33.7,6802.0,17.72,0.1974,407
4861,33.7,6827.0,17.74,0.1961,407
4862,33.7,6755.0,17.7,0.1966,406
4863,33.7,6766.0,17.69,0.1977,406
4864,33.7,6753.0,17.61,0.1958,405
4865,33.7,6792.0,17.73,0.1961,406
4866,33.7,6714.0,17.69,0.1953,405
4867,33.7,6695.0,17.71,0.1961,404
4868,33.7,6743.0,17.79,0.1969,405
4869,33.7,6807.0,17.92,0.1961,406
4870,33.7,6743.0,17.87,0.1961,406
4871,33.7,6737.0,17.74,0.1976,408
4872,33.7,6752.0,17.67,0.1964,405
4873,33.7,6704.0,17.81,0.197,406
4874,33.7,6776.0,17.84,0.196,406
4875,33.7,6746.0,17.76,0.196,406
4876,33.7,6735.0,17.91,0.1974,406
4877,33.7,6667.0,17.81,0.1966,407
4878,33.7,6727.0,17.71,0.1962,406
4879,33.7,6732.0,17.73,0.1965,406
4880,33.7,6777.0,17.66,0.1968,406
4881,33.7,6710.0,17.86,0.1967,407
4882,28.9,23.0,0.0,0.2181,208
4883,0.0,54.0,0.0,0.032,0
4884,0.0,51.0,0.0,0.0318,0
4885,0.0,21.0,0.0,0.0316,0
4886,0.0,23.0,0.0,0.0314,0
4887,0.0,51.0,0.0,0.0312,0
4888,0.0,22.0,0.0,0.0312,0
4889,0.0,50.0,0.0,0.0312,0
4890,0.0,50.0,0.0,0.0311,0
4891,0.0,20.0,0.0,0.031,0
4892,0.0,50.0,0.0,0.031,0
4893,0.0,21.0,0.0,0.031,0
4894,0.0,22.0,0.0,0.0309,0
4895,0.0,46.0,0.0,0.0309,0
4896,0.0,21.0,0.0,0.0308,0
4897,0.0,46.0,0.0,0.0309,0
4898,0.0,20.0,0.0,0.0309,0
4899,0.0,24.0,0.0,0.0309,0
4900,0.0,19.0,0.0,0.0308,0
4901,0.0,51.0,0.0,0.0308,0
4902,0.0,19.0,0.0,0.0308,0
4903,0.0,24.0,0.0,0.0309,0
4904,0.0,19.0,0.0,0.0308,0
4905,0.0,24.0,0.0,0.0309,0
4906,0.0,37.0,0.0,0.0309,0
4907,0.0,51.0,0.0,0.0308,0
4908,0.0,39.0,0.0,0.0308,0
